umur,jenis_kelamin,pekerjaan,gaji,is_menikah,berat,tinggi,is_merokok,pendidikan,ever_stress
45,Laki-laki,,6146203.54,1,55.26076682,166.3581637,0,S1,1
39,Perempuan,Pegawai swasta,4921499.339,1,65.6218765,164.3829869,0,SMA,1
31,Laki-laki,Freelance,6541041.756,1,48.68571638,162.4171396,1,S1,1
39,Laki-laki,Pegawai swasta,7322225.317,1,65.79111591,176.1118009,0,,0
46,Laki-laki,Pegawai swasta,4291520.383,1,46.65592969,166.8200453,1,S1,0
30,Perempuan,PNS,7595212.98,1,46.51844018,161.2401667,0,S1,0
33,Laki-laki,Pengangguran,6898434.015,1,66.836816,152.0939424,1,,1
43,Perempuan,Freelance,4662512.334,1,49.83025714,151.2868033,1,S1,0
31,Laki-laki,PNS,5405178.83,1,50.10883954,170.0094584,0,SMA,1
38,Perempuan,Freelance,4615791.812,1,52.44918608,177.7806477,1,S1,0
51,Perempuan,PNS,5074676.763,1,50.91651212,157.8707978,1,S2,1
47,Laki-laki,Pegawai swasta,8386298.715,1,91.43456192,199.6020216,1,S1,1
40,Perempuan,PNS,7014342.052,1,49.33183719,162.1562767,1,S1,1
68,Perempuan,Pegawai swasta,10745983.32,1,93.60181596,183.9501785,1,S1,1
54,Perempuan,Pegawai swasta,14585494.36,1,54.0224211,160.005677,0,SMA,1
56,Perempuan,Freelance,12923743.1,1,46.50392841,185.5056184,0,SMA,0
42,Perempuan,PNS,4623607.637,1,51.75826876,168.0391731,1,SMA,1
43,Laki-laki,Pegawai swasta,6336895.615,1,49.52255754,173.7594894,0,S1,1
47,Laki-laki,Pengangguran,5317462.602,1,51.78958219,178.170353,0,SD,1
48,Perempuan,PNS,6762247.714,1,71.49600908,197.4208358,0,S1,1
55,Laki-laki,PNS,3829183.663,1,67.04202437,162.5635141,0,SMA,0
51,Laki-laki,Pegawai swasta,6432002.747,1,54.06938386,158.2139562,0,S1,1
64,Laki-laki,Pegawai swasta,4286027.79,1,52.91301336,152.7294601,1,SMA,1
37,Perempuan,Pegawai swasta,6620942.982,1,48.71458226,,0,S1,1
20,Laki-laki,PNS,6195197.751,1,68.58946532,175.8124707,1,S1,1
43,Laki-laki,,9763689.405,1,59.78479379,171.2751333,1,SMA,0
41,Laki-laki,PNS,7477524.101,1,68.16637463,183.6843015,1,S1,0
41,Perempuan,Pegawai swasta,7573143.618,1,51.36826684,170.9529644,1,S2,0
45,Perempuan,PNS,5894523.929,1,51.64341487,135.2861609,1,S1,0
35,Perempuan,PNS,3427426.944,1,45.41099852,146.3830045,1,S1,1
46,Laki-laki,Pegawai swasta,4337351.155,1,48.13390972,162.8458782,1,S1,1
32,Perempuan,PNS,2872367.277,1,45.19817617,170.373784,1,S1,1
43,Laki-laki,,4672967.269,1,48.08687744,153.576825,1,S1,0
54,Laki-laki,Freelance,3665936.247,1,65.07827169,168.9735456,1,S1,0
49,Perempuan,Freelance,11743339.84,1,44.8513727,162.2927893,1,SMA,1
48,Perempuan,PNS,6867866.58,1,48.48400459,159.5918562,0,S1,1
46,Perempuan,Freelance,10000595.17,1,63.09474946,150.499275,1,S1,1
23,Laki-laki,PNS,6982707.402,1,50.26079927,175.2805637,0,S1,1
40,Perempuan,,14228858.68,1,48.77354799,161.5006462,1,SMA,1
42,Laki-laki,Freelance,8346707.909,1,47.58333177,161.848823,1,S1,1
37,Laki-laki,Pegawai swasta,7057601.395,1,55.26318803,160.1545884,0,S1,0
39,Laki-laki,,7752537.346,1,49.50983132,149.6646158,1,S1,1
44,Laki-laki,Pegawai swasta,14357881.37,1,52.34549464,184.5794597,1,S1,0
23,Perempuan,PNS,13600714.66,1,52.55373772,173.3515245,0,SMP,1
58,Laki-laki,PNS,13270585.2,1,50.53376963,156.3884529,0,S1,0
45,Laki-laki,Pengangguran,6523606.34,1,49.67487283,167.5612571,0,S1,0
46,Laki-laki,Pengangguran,7297963.081,1,43.25278775,172.5310441,0,S1,0
29,Laki-laki,PNS,15469432.75,1,50.33217597,147.9111903,1,S2,1
46,Laki-laki,PNS,5195747.159,1,70.65691853,170.191649,1,SMA,1
45,Laki-laki,Pegawai swasta,5463797.259,1,62.4960306,170.0113902,1,SMA,1
37,Laki-laki,PNS,8852643.401,1,50.15212394,162.4634218,0,S1,1
40,Laki-laki,PNS,8562683.391,1,44.17908587,140.2419927,1,SMP,1
38,Laki-laki,PNS,15428234.9,1,48.96617971,144.2527886,1,SMA,0
28,Perempuan,Pegawai swasta,6928501.935,1,48.86721919,163.013115,0,SMA,1
34,Laki-laki,PNS,15258811.97,1,62.878368,166.63524,1,SMP,0
31,Perempuan,Pegawai swasta,10972891.79,1,48.73943579,158.220514,1,SMP,0
41,Laki-laki,Pegawai swasta,4651570.985,1,56.20136392,160.6345741,1,S1,1
39,Laki-laki,PNS,9837136.543,1,53.04715094,144.7797139,1,S1,1
37,Laki-laki,PNS,13008793.04,1,47.95107213,173.890488,0,S1,1
47,Laki-laki,Pegawai swasta,5085232.035,1,52.35676452,155.72126,1,S1,1
23,Laki-laki,Pegawai swasta,5157924.715,1,58.88514916,175.725832,0,S1,1
56,Laki-laki,Pegawai swasta,6300022.199,1,52.0232686,165.062876,1,SMP,1
33,Laki-laki,PNS,4169284.731,1,58.23565288,163.7758386,1,SMA,1
30,Laki-laki,Pegawai swasta,15679441.4,1,47.66745731,160.2460845,0,SMA,1
34,Laki-laki,PNS,8828559.991,1,,162.129053,1,S1,1
51,Laki-laki,Pegawai swasta,13890492.32,1,53.09037555,194.549548,1,S1,1
47,Laki-laki,Pegawai swasta,11046416.53,1,51.13680835,177.2321185,0,S1,0
34,Laki-laki,PNS,18366783.18,1,49.94240325,171.1883175,0,S1,1
31,Laki-laki,PNS,4159491.955,1,43.16569047,164.9107695,0,SMA,0
45,Laki-laki,Freelance,3742224.666,1,75.83763507,181.5786269,0,S2,1
52,Laki-laki,PNS,7492451.622,1,54.08747162,143.8918002,1,SMP,1
53,Laki-laki,Freelance,7912464.92,1,55.83257747,172.5553141,1,S1,0
53,Perempuan,Freelance,13551424.31,1,58.31921625,162.0619158,0,SD,1
39,Laki-laki,Pegawai swasta,8864217.27,1,60.54759472,175.8102234,0,SMP,1
30,Laki-laki,PNS,9754231.183,1,48.00849459,160.6339352,1,SMP,1
53,Laki-laki,PNS,10108426.34,1,65.97275603,163.2598272,1,S1,0
40,Laki-laki,Freelance,8376886.311,1,65.68432087,171.115537,0,SMA,0
32,Laki-laki,Pegawai swasta,6437990.133,1,71.45189631,183.9052057,0,S1,0
39,Laki-laki,Pegawai swasta,9644912.512,1,50.27411773,162.5267923,1,S1,1
42,Laki-laki,Pegawai swasta,3339551.461,1,64.68332458,170.7027672,1,S1,0
40,Laki-laki,Pegawai swasta,5519393.215,1,48.4902078,150.7807626,1,SMA,1
40,Laki-laki,Freelance,15509483.32,1,50.8871197,170.484683,1,S1,0
22,Laki-laki,PNS,13460628.46,1,52.20593102,166.8678075,1,SMA,1
41,Laki-laki,Pegawai swasta,7724271.549,1,49.90743011,169.6633114,1,S1,0
42,Perempuan,Pegawai swasta,7291904.84,1,57.53182244,166.4165911,1,SMA,1
36,Laki-laki,PNS,3984549.741,1,68.94976185,180.1328614,0,S2,1
39,Perempuan,Freelance,4169854.536,1,56.16013317,159.8897803,0,S1,0
40,Laki-laki,PNS,6773145.92,1,50.32911863,145.9095517,1,SMA,1
25,Laki-laki,Pegawai swasta,9381046.799,1,52.54078793,174.6104646,1,SMP,1
39,Laki-laki,Freelance,4553835.861,1,49.63065185,156.1823639,0,SMA,1
43,Perempuan,Pegawai swasta,5839714.876,1,84.4843085,164.9339195,0,SMA,1
41,Laki-laki,Freelance,8663798.175,1,65.01236678,181.4941781,1,S1,0
23,Perempuan,PNS,5599401.49,1,64.34184809,179.4389683,0,S1,1
46,Laki-laki,PNS,8660163.249,1,54.33016993,168.8320156,1,SMA,1
48,Laki-laki,Pegawai swasta,10277945.61,1,52.27545763,153.2511418,0,S1,1
35,Laki-laki,Pegawai swasta,13754605.84,1,46.02394967,161.0733248,0,S1,1
36,Laki-laki,Freelance,9716115.741,,50.47816159,162.8216663,0,S1,1
45,Laki-laki,PNS,11686316.83,1,48.68429927,163.6737693,0,S1,1
46,Laki-laki,PNS,8100563.704,1,58.69359623,149.138592,1,S2,1
36,Laki-laki,PNS,16265828.07,1,59.82215085,172.0953961,0,SMA,1
46,Laki-laki,Freelance,6602687.81,1,45.3618217,162.1312761,1,S1,1
21,Laki-laki,PNS,9049061.82,1,55.66906477,172.1293634,0,S1,1
50,Laki-laki,Pegawai swasta,8050893.968,1,58.67638437,161.3671827,1,SMA,0
52,Laki-laki,PNS,12591696.81,1,56.97409068,161.262252,1,S1,1
31,Laki-laki,Freelance,14361931.34,1,50.65008996,146.3321976,1,S1,0
30,Laki-laki,PNS,11457839.31,1,57.21459393,164.0161224,0,S1,1
27,Perempuan,PNS,9070527.069,,58.2771049,179.6349499,0,S1,1
41,Perempuan,Freelance,8002222.18,1,70.54655154,171.5277294,1,S1,1
36,Perempuan,Freelance,19020516.09,1,52.72355789,170.1403549,1,S1,1
40,Laki-laki,PNS,6028596.969,,56.95880333,177.7498965,1,S1,1
47,Laki-laki,Pegawai swasta,9678362.464,1,61.28250732,164.7508808,0,S1,1
34,Laki-laki,PNS,11067965.83,1,56.09329099,158.8822554,1,S1,1
38,Perempuan,Pegawai swasta,10650480.16,1,50.99168067,156.3197794,1,S1,1
53,Laki-laki,PNS,8318582.053,1,50.09471952,176.0480276,1,S2,1
26,Perempuan,Pegawai swasta,8797278.603,1,51.42382177,157.7739981,1,S1,1
48,Perempuan,Pegawai swasta,22664276.9,1,45.23005018,154.0588705,0,S1,0
63,Perempuan,Pegawai swasta,6394587.342,1,56.39785875,155.3865189,0,S1,1
35,Laki-laki,Pegawai swasta,4612444.434,1,67.15454549,185.9684141,1,SMP,1
43,Laki-laki,Pegawai swasta,5694195.68,1,57.32207459,168.5657281,1,S1,1
31,Laki-laki,PNS,5076944.177,1,54.38178549,166.5468174,1,S1,1
32,Laki-laki,PNS,7909329.938,1,53.6543297,148.9133871,0,SD,1
46,Laki-laki,Freelance,16584841.92,1,72.21248926,186.0993935,1,S1,0
29,Laki-laki,PNS,8477196.323,1,52.97002094,188.9469539,0,S1,0
32,Laki-laki,PNS,10362229.7,1,50.90599008,167.3826156,1,SMA,1
48,Laki-laki,Freelance,7226681.161,1,54.20589916,167.6834361,1,SMA,0
23,Perempuan,Pegawai swasta,6163960.992,1,63.06832575,167.1552874,1,SMP,1
37,Laki-laki,PNS,12666114.71,1,55.447887,163.6957298,1,S1,1
35,Laki-laki,PNS,5994544.455,1,60.4758975,149.6141681,1,S1,1
53,Laki-laki,Pegawai swasta,6825777.467,1,62.42112922,170.9710002,0,S1,0
25,Perempuan,PNS,9876566.472,1,53.14471499,165.8321028,1,SMA,0
47,Perempuan,PNS,10510854.9,1,46.21948875,172.9299937,0,SMA,0
36,Perempuan,Pegawai swasta,4495722.863,1,58.15396887,180.6379887,1,SMA,0
21,Perempuan,PNS,6185424.88,1,50.31051397,190.8138712,1,S1,1
42,Laki-laki,PNS,8215234.642,1,74.32346753,167.7552146,0,SMA,1
48,Laki-laki,Pengangguran,9212044.127,1,46.17295194,159.8338421,1,S1,1
60,Laki-laki,Pegawai swasta,3833789.781,1,48.57568554,174.1181255,1,SMA,0
43,Laki-laki,PNS,6930761.373,1,49.9362416,164.2688833,,S2,0
77,Perempuan,Pegawai swasta,9540787.425,1,48.4359887,176.7074321,0,S1,1
40,Laki-laki,Pegawai swasta,10947618.2,1,53.3774955,167.5886694,,S1,1
35,Perempuan,Pengangguran,12286579.63,1,52.67372464,174.9079199,0,S1,1
27,Laki-laki,Pegawai swasta,13018472.11,1,55.89376324,162.8440452,,SMA,1
37,Perempuan,Freelance,19734282.75,1,48.73497637,168.8713602,0,SD,1
37,Perempuan,Pegawai swasta,6082746.104,1,74.70357939,161.3519451,0,S1,0
41,Laki-laki,Pegawai swasta,5015057.501,1,51.98712476,160.1511181,1,S1,0
33,Laki-laki,PNS,5447063.069,1,49.75600124,164.245939,1,S1,1
33,Perempuan,PNS,9395213.579,1,59.04019798,163.7299293,0,SMA,1
34,Laki-laki,Freelance,4243965.65,1,57.13196108,167.3139973,0,S1,1
42,Perempuan,Pegawai swasta,9113619.765,1,63.83433387,168.6873069,0,S1,1
51,Laki-laki,Freelance,23120934.82,1,51.3326281,171.3324774,0,S1,1
46,Laki-laki,Pegawai swasta,6744447.467,1,62.76250409,180.3134646,0,S1,0
36,Perempuan,Pegawai swasta,8234991.231,1,46.90645508,174.140959,1,S2,1
39,Laki-laki,Pengangguran,7413739.852,1,62.39070063,171.4204741,0,S1,1
33,,Pegawai swasta,22088247.9,1,71.44181585,153.1352861,0,SD,1
36,Laki-laki,Pengangguran,6349822.297,1,44.6241566,156.7185693,0,S1,1
46,Laki-laki,PNS,1926577.174,1,51.33880201,176.760649,1,SMA,1
50,Laki-laki,Pegawai swasta,16995019.45,1,45.58495417,174.0441384,0,S1,0
35,Laki-laki,Pegawai swasta,15108418.17,1,42.12630949,175.848762,0,S1,1
32,Laki-laki,Freelance,5623361.399,1,63.18777025,167.4645907,0,S1,1
53,Laki-laki,PNS,7930335.722,1,69.54711426,159.3490448,,SMA,1
37,Perempuan,Pegawai swasta,11563461.51,1,54.25679172,164.3983166,0,SMA,0
43,Laki-laki,Pegawai swasta,5099014.774,1,63.01912343,167.0454266,0,SMA,1
34,Laki-laki,PNS,13200813.75,1,61.13749031,167.2682101,0,S1,1
45,Laki-laki,Pegawai swasta,14460923.38,1,49.78452479,175.2639954,1,S1,0
39,Laki-laki,Pegawai swasta,10727057.99,1,50.39889403,161.0304932,0,S1,1
27,Laki-laki,PNS,15467268.61,1,45.05526865,159.2631761,0,S1,1
60,Laki-laki,Pegawai swasta,14586656.8,1,50.36996772,143.269823,1,SD,0
47,Laki-laki,Pegawai swasta,4818302.091,1,72.89826258,185.0000283,1,SMA,1
37,Perempuan,PNS,12637767.26,1,60.90685946,161.0259752,1,S1,1
31,Laki-laki,Pegawai swasta,6728906.626,1,48.93226878,157.9380757,0,SMP,0
64,Perempuan,PNS,8306978.463,1,71.23583643,169.4503938,0,SMA,1
40,Laki-laki,Pegawai swasta,12759218.56,1,62.2991427,167.1560281,1,S1,0
33,Laki-laki,PNS,10250397.03,1,48.41024708,148.2253633,0,S1,0
51,Perempuan,Freelance,19745275.55,1,44.68238371,148.6368175,1,SMP,1
55,Perempuan,Freelance,5507693.845,1,47.17674381,151.8351897,1,S2,1
46,Perempuan,,6544923.862,1,65.5292959,178.8411196,0,SMP,0
45,Laki-laki,PNS,13979200.8,1,46.28546249,161.2886291,0,S2,1
42,Laki-laki,PNS,3973053.666,1,48.58689689,167.0561061,0,SMA,1
46,Perempuan,Pegawai swasta,3353078.665,1,42.31245981,153.7316758,0,SMA,1
44,Perempuan,PNS,6222685.501,1,55.70484275,168.6352229,1,SMA,1
35,Laki-laki,Pegawai swasta,3030970.829,1,48.86813893,142.9463211,1,S2,1
58,Laki-laki,Pegawai swasta,11690623.94,1,54.96268821,176.7363609,1,SMA,1
27,Laki-laki,Freelance,13499958.27,1,44.72732822,163.9649756,0,SMP,0
32,Perempuan,PNS,6679546.581,1,53.06034047,173.1284203,0,SD,1
44,Laki-laki,Freelance,18658415.93,1,57.91722566,159.5460404,0,S1,1
42,Laki-laki,Pegawai swasta,11585390.87,1,48.11428481,169.3019442,0,S1,0
35,Laki-laki,PNS,5354086.282,1,50.24434338,156.5384665,0,SD,0
35,Perempuan,Pegawai swasta,5088809.508,1,55.82098075,178.8923667,0,S1,1
43,Laki-laki,Pegawai swasta,7028541.866,1,46.25401239,170.5398102,1,SMA,0
55,Perempuan,Pegawai swasta,8406681.243,1,51.33369697,165.4153556,0,S1,1
39,Laki-laki,PNS,5691918.18,1,60.99817531,168.044261,1,S1,1
31,Perempuan,Freelance,5159750.496,1,59.92049657,200.0360959,0,S1,1
30,Perempuan,PNS,7505822.835,1,46.59110616,162.88801,1,S1,1
34,Perempuan,PNS,5810357.819,1,66.37137825,166.8132609,1,SMA,1
42,Perempuan,PNS,10150640.19,1,49.56459322,165.2148925,0,S1,1
30,Laki-laki,PNS,10431285.14,1,68.79636594,170.5085029,0,S1,1
28,Laki-laki,Pegawai swasta,10317775.92,1,54.11979898,152.1391477,0,S1,1
41,Laki-laki,Pegawai swasta,11508606.98,1,54.85522532,171.0208843,0,S1,1
38,Perempuan,Freelance,6734337.534,1,68.5951177,165.0273822,0,S1,1
25,Laki-laki,Freelance,7429992.696,1,53.61443322,167.9824716,1,SMA,1
30,Perempuan,Pengangguran,15348845.41,1,66.56736351,170.776992,1,SMA,1
36,Perempuan,Freelance,5570346.843,1,44.54885348,174.2156374,1,SMA,1
29,Laki-laki,Freelance,18338564.28,1,47.04662415,165.8594557,0,SMA,1
55,Laki-laki,Freelance,4934508.797,1,62.11128069,160.0254945,0,S1,1
50,Laki-laki,PNS,4747878.688,1,53.6491539,158.7179051,0,SMA,1
35,Perempuan,Freelance,8711221.287,1,68.71952357,174.277293,1,S1,1
48,Perempuan,Pegawai swasta,9224135.69,1,61.94984707,175.2474627,0,S1,1
35,Perempuan,Pegawai swasta,17011552.45,1,49.79393999,157.5514026,0,S1,0
57,Perempuan,Pegawai swasta,4475074.938,1,48.59772164,167.3120319,1,S1,1
45,Laki-laki,PNS,16800439.32,1,47.12595574,162.1225801,0,SMA,0
33,Laki-laki,Pegawai swasta,8126572.841,1,49.09242285,159.0478664,1,S1,1
34,Laki-laki,Freelance,7503641.571,1,47.64519154,158.6274653,0,SMA,1
20,Laki-laki,Pegawai swasta,3345212.908,1,43.88163016,150.0912026,1,S1,0
36,Laki-laki,Freelance,10044900.72,1,48.34339048,181.0445528,1,S1,0
43,Perempuan,Pegawai swasta,7515414.52,1,62.23748184,,1,S2,1
56,Perempuan,Freelance,4934343.241,1,49.60747341,157.9707158,0,SMA,0
44,Laki-laki,PNS,3808428.058,1,58.04645492,179.1357402,0,SMA,1
13,Laki-laki,,6130786.847,0,55.92843801,172.1075498,1,,1
38,Perempuan,PNS,5702706.999,1,53.23170286,188.1146691,0,SMP,1
49,Perempuan,Pengangguran,10385177.03,1,50.84401045,172.7708945,1,SMP,1
38,Perempuan,Freelance,10468051.02,1,61.97488228,163.2108296,0,S1,1
52,Perempuan,Pegawai swasta,12604604.98,1,54.7419527,156.4634617,0,S2,1
37,Perempuan,Pegawai swasta,4788734.067,1,56.28533752,177.1835674,0,S1,0
37,Perempuan,,5113475.725,1,46.459363,156.8412051,1,S1,1
27,Laki-laki,Pegawai swasta,10991105.13,1,49.75208784,142.9409008,0,S1,0
30,Laki-laki,Freelance,13848459.59,1,59.245948,180.2890849,1,S1,1
41,Laki-laki,Freelance,6474562.457,1,52.46113361,179.4559999,1,SMA,1
41,,Pegawai swasta,8431281.002,1,48.60394574,141.9149232,0,S1,1
27,Laki-laki,PNS,10225650.01,1,,168.8372426,1,S1,0
39,Laki-laki,Pegawai swasta,5511731.98,1,50.74310656,177.8263471,0,S1,1
27,Laki-laki,PNS,11956754.59,1,47.93248339,171.1891896,0,SD,1
44,Laki-laki,Pegawai swasta,6285378.237,1,48.58944058,160.7838942,0,SMA,1
41,Perempuan,PNS,3641476.978,1,45.80647369,173.2049524,0,S1,0
31,Laki-laki,Freelance,11558001.69,1,52.12411238,165.2930534,0,S1,1
44,Laki-laki,PNS,6627666.9,1,77.46382302,188.9895495,0,SMA,1
36,Perempuan,PNS,6650626.027,1,55.30813629,170.9416898,0,S1,1
37,Perempuan,Freelance,8521684.833,1,44.71897548,170.5195647,0,SMA,1
25,Laki-laki,Pengangguran,14451006.92,1,48.55305221,161.6832938,0,S2,0
45,Perempuan,PNS,5584718.348,1,56.98709352,150.6521,0,SMA,0
58,Perempuan,Pegawai swasta,13394160.67,1,49.46142484,149.3805861,1,S1,0
51,Laki-laki,Pegawai swasta,11214590.78,1,62.68603609,158.4390725,0,S1,1
35,Laki-laki,Pegawai swasta,7642573.725,1,58.41097042,169.5937926,1,S1,1
47,Laki-laki,Pegawai swasta,,1,82.83313835,194.8906817,1,SMA,1
29,Perempuan,Freelance,8965928.032,1,57.5113868,158.5924879,0,S1,0
24,Laki-laki,PNS,9918161.002,1,59.9636415,166.0394904,,S1,1
40,Laki-laki,Pegawai swasta,10147570.83,1,50.00551073,153.3811801,1,SMA,0
38,Perempuan,Pegawai swasta,10960302.24,1,58.59734353,177.2187233,0,SMA,1
41,Laki-laki,PNS,9372532.226,1,51.94045992,156.7645128,0,SMP,1
47,Laki-laki,Pegawai swasta,13847950.7,1,53.16192656,170.4853245,0,SMP,1
28,Laki-laki,PNS,9826660.898,1,57.05204452,149.1442276,1,SMA,0
29,Laki-laki,Pegawai swasta,4947396.056,1,49.43419384,171.1525606,0,S1,1
37,Laki-laki,PNS,8846555.373,1,61.81383045,180.5518476,1,S1,0
49,Perempuan,Freelance,5574143.61,1,63.37159382,152.609129,1,SMA,1
33,Perempuan,PNS,19281088.95,1,47.64727883,171.5522354,1,S1,0
23,Laki-laki,Freelance,5037268.941,1,48.44502138,172.4683931,0,SMA,1
38,Laki-laki,Pegawai swasta,6854867.35,1,54.75175215,158.7166736,0,S1,1
62,Perempuan,Pegawai swasta,4545350.932,1,50.94008624,177.375869,0,SMP,0
50,Laki-laki,Pegawai swasta,14152387.9,1,49.29153683,156.2678183,0,S1,0
36,Laki-laki,PNS,9733989.756,1,50.31224785,161.6887211,0,S1,0
35,Laki-laki,Pengangguran,8011506.658,1,46.61239357,159.6229427,0,SMA,1
47,Perempuan,PNS,4824418.361,1,49.41479252,159.7670061,0,S1,1
41,Perempuan,PNS,3459022.699,1,77.08350317,167.847189,0,SMA,1
46,Perempuan,Pegawai swasta,7975918.148,1,49.15172609,168.1106812,0,S1,1
57,Laki-laki,Freelance,6594624.259,1,46.00533728,164.0974748,0,S1,1
43,Perempuan,Pegawai swasta,14248932.25,1,50.93209147,171.5385614,1,SMA,1
56,Perempuan,Freelance,14278955.23,1,48.58049307,143.3073167,0,S1,1
26,Perempuan,Pegawai swasta,9845066.306,1,51.6789557,187.6278969,0,S1,1
25,Laki-laki,Freelance,10297443.68,1,53.54377082,165.6014011,1,SMP,1
49,Laki-laki,PNS,10145432.04,1,52.1798563,171.8807637,1,SMA,0
45,Laki-laki,Pegawai swasta,5416417.628,1,61.39429551,169.7058416,1,SMA,1
37,Perempuan,PNS,9222794.143,1,49.88481416,164.7349123,0,SMA,1
46,Laki-laki,PNS,13727658.99,1,50.28655405,151.7685554,1,S1,1
61,Laki-laki,PNS,14613465.31,1,59.20201116,166.36906,1,S1,1
54,Laki-laki,Freelance,12959721.81,1,51.22258842,168.0782541,0,S1,0
54,Perempuan,Pegawai swasta,5978815.19,1,50.28368973,169.1899354,0,SMP,0
39,Laki-laki,Pegawai swasta,6326437.783,1,42.56166945,175.3615998,0,S1,1
49,Laki-laki,Freelance,10474003.74,1,50.58359974,153.7921551,0,SMA,0
44,Laki-laki,Pengangguran,7850200.688,1,49.14858912,191.2885133,0,S1,0
30,Laki-laki,PNS,11499844.61,1,45.11371383,164.8688206,0,SMA,0
56,Laki-laki,Freelance,7211263.246,1,64.89774231,,0,SMA,0
64,Perempuan,Pegawai swasta,4971254.149,1,50.42869779,142.3030203,0,S1,1
47,Laki-laki,Pegawai swasta,7027157.147,1,43.87295261,168.6169838,1,SMA,1
42,Laki-laki,PNS,10561484.99,1,94.63213257,173.4115275,0,,1
59,Laki-laki,PNS,5306973.65,1,54.63219193,170.0573535,1,SMA,0
49,Laki-laki,PNS,12985889.34,1,50.40961138,162.3450939,1,S1,1
29,Laki-laki,Pegawai swasta,11926066.32,1,45.00002296,168.0648835,0,SMA,0
20,Laki-laki,Pegawai swasta,6747660.257,1,52.01844595,155.5509008,1,SMP,0
21,Laki-laki,Pegawai swasta,11680313.87,1,47.9052556,166.9654027,0,S3,0
40,Perempuan,Freelance,9669256.588,1,52.76962311,179.2264218,1,SD,1
49,Laki-laki,PNS,2127448.823,1,54.43823118,169.6267601,1,S3,1
37,Laki-laki,Pegawai swasta,6444372.019,1,57.63334764,184.5670162,1,S1,1
41,Laki-laki,Pegawai swasta,8164972.336,1,57.91146647,166.588532,1,SMA,0
56,Laki-laki,Pegawai swasta,4867790.853,1,,175.0721353,0,SMA,1
49,Perempuan,Freelance,9068984.211,1,58.16151831,159.1754037,1,SMA,0
41,Laki-laki,Pegawai swasta,6797617.739,1,56.4433468,153.0289443,1,S1,1
53,Perempuan,PNS,18487034.88,1,53.15027502,149.463709,0,S1,0
40,Laki-laki,PNS,7410296.14,1,51.83769056,169.2609684,1,S1,0
48,Perempuan,PNS,5256471.701,1,49.79812831,160.7162529,0,SMP,1
34,Laki-laki,,9878401.825,1,74.23449072,179.6921176,1,S1,1
14,Laki-laki,PNS,7425036.165,0,53.40265759,182.4657386,1,SMA,1
43,Laki-laki,Pegawai swasta,7495176.425,1,57.81711473,186.8012003,1,SMA,1
44,Laki-laki,PNS,4413447.342,1,53.2487199,172.8466387,,SMA,0
46,Laki-laki,Pegawai swasta,8607985.256,1,57.6436791,182.1659578,1,SD,1
29,Laki-laki,Pegawai swasta,4946364.212,1,68.70309219,171.7869469,0,SMA,1
30,Laki-laki,Pegawai swasta,2534948.565,1,62.22333171,140.891852,1,S1,1
34,Perempuan,Pengangguran,3392213.94,1,56.92165112,171.8863203,1,S1,1
31,Laki-laki,PNS,6082899.125,1,,133.5340024,1,SMA,1
20,Perempuan,PNS,11619188.62,1,57.69729644,171.1324568,1,SMP,1
30,Laki-laki,Freelance,6517724.486,1,63.48449497,167.2758498,0,S1,1
31,Laki-laki,Pegawai swasta,6107017.729,1,53.53195054,149.2135229,1,SD,1
37,Perempuan,Pegawai swasta,5570148.308,1,57.13019593,188.5135909,1,SMA,1
37,Laki-laki,Pegawai swasta,4011432.886,1,43.80103,173.5167636,0,S1,1
32,Laki-laki,Pegawai swasta,11909029.19,1,49.1764014,169.7338497,0,S1,1
32,Laki-laki,Freelance,7539951.302,1,50.62296579,164.5761109,0,S1,1
54,Laki-laki,PNS,13004334.37,1,46.12128937,155.7757924,1,S2,0
44,Laki-laki,Pegawai swasta,9300144.996,1,59.61212269,189.5291948,1,S1,1
35,Laki-laki,Pegawai swasta,8697375.922,1,49.16844492,152.2879895,0,SMA,1
59,Perempuan,PNS,6838963.287,1,60.6136743,170.4234764,1,S2,0
38,Laki-laki,Pegawai swasta,3919551.941,1,47.04516394,163.7771316,0,S1,1
26,Laki-laki,PNS,20931388.66,1,61.68057764,175.4259221,1,S1,1
46,Laki-laki,PNS,6129125.856,1,48.09429245,159.1619239,1,S1,0
31,Perempuan,PNS,7958851.624,1,71.7253403,163.4803464,1,SMA,0
43,Laki-laki,PNS,2319489.771,1,62.67806093,170.2869579,0,SMA,1
39,Perempuan,Pegawai swasta,15240657.76,1,58.20705763,163.4373245,1,S1,1
37,Laki-laki,PNS,11069048.1,1,54.22047941,172.8998996,1,S1,1
48,Perempuan,PNS,14188622.22,1,57.45590927,168.6369954,1,S1,1
32,Laki-laki,PNS,9668484.048,1,49.06185302,144.180042,0,S1,1
55,Perempuan,PNS,11651551.17,1,46.15908769,162.4366374,0,S1,1
