umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
42,Laki-laki,PNS,Manokwari,5836353.133,1,0,61.02523225,175.4061933,Merpati,0,,8,0.681767482
55,Perempuan,PNS,,8455707.287,1,0,50.26988579,174.6534966,Moonsilk,0,SMP,4,0.642150829
37,Laki-laki,Freelance,Tanjungselor,12417958.15,1,1,56.59986609,167.5960544,Deadbuoy,0,SMP,8,0.500744377
47,Perempuan,Pegawai swasta,Surabaya,3158339.872,1,0,51.99677467,163.7838411,Shoulder & Head,1,SMA,3,0.488211472
37,Perempuan,Pegawai swasta,Makassar,7867480.812,1,1,53.38394984,158.2788507,Moonsilk,1,SMP,8,0.701975809
26,Perempuan,Pegawai swasta,Manokwari,11028102.68,1,1,61.59649818,160.7520821,Moonsilk,1,S1,5,0.600610626
48,Perempuan,Pegawai swasta,Serang,7476937.885,1,0,64.8274267,173.3188524,Deadbuoy,1,S1,10,0.661211832
62,Laki-laki,PNS,Banjarmasin,6640152.961,1,1,57.03754947,165.3031863,Merpati,1,S1,3,1
38,Laki-laki,Pegawai swasta,Sofifi,22190275.24,1,0,48.03871601,159.6598624,Moonsilk,0,SMP,6,0.492867244
36,Laki-laki,Pegawai swasta,Palembang,10927116.69,1,1,62.54991604,168.0398672,Deadbuoy,0,SMA,6,0.649421792
52,Perempuan,Freelance,Padang,4266286.94,1,1,70.91935931,173.3710195,Pantone,0,S1,5,0.67096685
48,Laki-laki,PNS,Ambon,12154410.59,1,0,55.39680484,170.2008959,Shoulder & Head,0,S1,6,0.617523655
46,Laki-laki,Pegawai swasta,Gorontalo,12167436.14,1,1,60.33765026,155.55004,Shoulder & Head,0,SMA,4,0.713587778
34,Perempuan,Pegawai swasta,Jayapura,10847836.27,1,0,47.04252469,174.8887425,Shoulder & Head,0,S1,10,0.351683383
40,Laki-laki,PNS,Mataram,11210879.62,1,0,48.34648385,169.5180769,Shoulder & Head,0,SMA,4,0.456100003
30,Laki-laki,Pegawai swasta,Samarinda,5580467.877,1,0,71.16587952,162.698341,Deadbuoy,1,S1,1,0.441250926
54,Laki-laki,Freelance,Palangkaraya,16218096.16,1,0,53.65083545,164.7122964,Deadbuoy,0,S1,1,0.503541463
50,Laki-laki,Pegawai swasta,Gorontalo,9346928.602,1,0,77.40393893,194.1030537,Moonsilk,0,S1,9,0.625636001
27,Perempuan,PNS,Manokwari,5503227.359,1,0,50.80215215,176.4788753,Shoulder & Head,0,S1,3,0.264387684
48,Laki-laki,Pengangguran,Bandung,7010975.43,1,0,67.86601105,164.2316082,Shoulder & Head,1,S1,3,0.918402614
41,Laki-laki,PNS,Banjarmasin,5720002.388,1,0,50.05969889,159.9386861,Deadbuoy,1,,4,0.807347055
44,Perempuan,PNS,Semarang,8707415.408,1,0,55.48602041,155.8543458,Deadbuoy,0,S1,2,0.392094762
32,Perempuan,Pegawai swasta,Mamuju,11195557.48,1,0,56.17334992,153.901613,Deadbuoy,0,SMA,2,0.182973866
54,Laki-laki,Freelance,Bandung,9249716.985,1,0,126.042823,186.4502012,Deadbuoy,0,S1,2,0.473384346
28,Perempuan,Freelance,Manokwari,5300826.877,1,0,60.11713584,173.2066177,Pantone,0,SMA,8,0.259522957
50,Laki-laki,Pegawai swasta,Banjarmasin,5598531.906,1,0,56.66724902,184.7242149,Deadbuoy,1,SMA,8,0.599824169
55,Laki-laki,PNS,Mamuju,40375805.26,,0,55.87224787,159.5204729,Shoulder & Head,1,S2,5,0.887019958
32,Laki-laki,PNS,Jambi,4918070.129,1,1,48.13838378,171.9228231,Merpati,1,S1,1,0.760524062
31,Perempuan,Pegawai swasta,Serang,9499011.12,1,1,54.32551282,154.5601852,Pantone,0,S1,5,0.488743363
22,Perempuan,Pegawai swasta,Banjarmasin,6437049.925,1,0,45.56791725,153.5067495,Deadbuoy,0,S1,6,0.332868741
45,Laki-laki,Pegawai swasta,Semarang,15039842.81,1,0,58.30756617,170.9025709,Deadbuoy,1,S1,7,0.689354619
26,Laki-laki,PNS,Banjarmasin,7136197.42,1,0,47.27719426,173.885603,Deadbuoy,0,S2,4,0.470577371
39,Laki-laki,Pegawai swasta,Tanjungselor,6542434.196,1,0,53.30053026,178.0096947,Moonsilk,0,SMP,10,0.46758099
32,Perempuan,Pegawai swasta,Pekanbaru,4093536.316,1,0,66.27108368,181.2778375,Merpati,1,SMA,7,0.361126282
53,Laki-laki,Pengangguran,Tanjungselor,5637718.61,1,0,48.01890928,157.034087,Moonsilk,0,S1,2,0.888996227
43,Laki-laki,PNS,Jayapura,7188483.811,1,0,48.57318174,170.5998753,Shoulder & Head,1,SMP,6,0.699818446
36,Laki-laki,PNS,Pangkalpinang,4743596.782,1,0,51.49176613,159.1704774,Merpati,1,S1,7,0.680866116
46,Laki-laki,Pegawai swasta,Tanjung Pinang,3865677.611,1,0,55.12033628,148.3325861,Pantone,0,SMA,6,0.599184554
26,Perempuan,PNS,Samarinda,6210904.54,1,0,59.09904309,177.059019,Shoulder & Head,1,SMP,1,0.456994619
35,Laki-laki,PNS,Gorontalo,6036383.421,1,1,51.5927038,159.9644529,Shoulder & Head,0,S1,1,0.551597592
30,Perempuan,PNS,Pekanbaru,6063523.688,1,0,48.2493633,167.0181829,Shoulder & Head,0,SD,1,0.311679376
20,Perempuan,PNS,Bengkulu,4896906.251,1,1,65.14634841,170.8328995,Pantone,0,S1,3,0.556535407
35,Perempuan,PNS,Denpasar,11869684.59,1,1,63.83452258,166.1091462,Pantone,1,SMA,7,0.749928297
23,Laki-laki,PNS,Serang,13036937.85,1,0,52.03818564,169.6195786,Pantone,0,SMA,9,0.519198565
28,Perempuan,Pegawai swasta,Jakarta,5942294.301,1,0,59.38352526,160.0754689,Moonsilk,1,S1,2,0.34058797
44,Perempuan,Pegawai swasta,Pangkalpinang,10280006.22,1,0,52.04772428,,Deadbuoy,1,SMA,5,0.48380018
43,Laki-laki,PNS,Bengkulu,11710050.03,1,0,44.60893277,155.8436798,Moonsilk,0,S1,5,0.574252541
35,Laki-laki,Pengangguran,Tanjungselor,4750390.109,1,0,47.08370149,169.9547208,Shoulder & Head,0,S1,8,0.792935398
52,Laki-laki,Freelance,Surabaya,7525256.491,1,0,49.79762205,171.0501722,Shoulder & Head,1,S2,6,0.644623182
26,Laki-laki,Freelance,Kendari,5722900.585,1,1,51.32568133,174.0736788,Deadbuoy,0,SMA,7,0.562977911
30,Perempuan,Pegawai swasta,Kupang,11731752.9,1,0,58.54025084,163.4913105,Deadbuoy,0,S1,8,0.391285638
58,Laki-laki,PNS,Pekanbaru,8644978.552,1,1,61.39547818,183.1930248,Pantone,0,,8,1
35,Perempuan,PNS,Kendari,6013032.05,1,0,58.33524351,169.0089212,Shoulder & Head,1,SMP,10,0.639569409
49,Laki-laki,PNS,Denpasar,3628236.953,1,0,52.73245663,167.4676269,Deadbuoy,1,SD,3,0.615629262
32,Laki-laki,Pegawai swasta,Banda Aceh,8915824.184,1,1,49.41618566,137.3590345,Moonsilk,0,S1,6,
13,Perempuan,PNS,Makassar,5306009.76,0,0,57.87698838,167.2073579,Pantone,0,SMP,10,0.3430569
45,Perempuan,PNS,Jakarta,7454700.953,1,0,57.79274095,183.1075152,Pantone,1,S1,7,0.655248233
46,Laki-laki,Pegawai swasta,Palu,10131611.33,1,0,44.72123379,152.2597691,Merpati,0,S2,10,0.668214481
51,Laki-laki,Pegawai swasta,Palembang,13806564.28,1,0,52.56587577,163.847741,Moonsilk,0,S1,1,0.633805941
47,Laki-laki,Pegawai swasta,Mataram,6297802.508,1,0,62.73186409,186.2862837,Moonsilk,1,S2,5,0.49389187
33,Perempuan,,Kendari,9597153.474,1,1,50.43823655,170.6108262,Merpati,1,S1,1,0.567963089
20,Perempuan,Pegawai swasta,Bengkulu,8598730.813,1,1,51.80417992,157.0623411,Shoulder & Head,1,SMA,2,0.481314931
42,Perempuan,Pegawai swasta,Serang,12392568.81,1,0,53.07542353,151.3989736,Pantone,1,S1,5,0.498301622
11,Laki-laki,PNS,Padang,5218778.876,0,0,52.50410486,174.1676906,Deadbuoy,1,SMP,5,0.505694781
62,Perempuan,PNS,Makassar,20392444.24,1,0,61.9571585,162.6727644,Shoulder & Head,1,SMA,4,0.761937618
20,Laki-laki,PNS,Sofifi,5674605.213,1,0,54.44509617,171.8068748,Moonsilk,0,SMA,1,0.442792056
35,Laki-laki,Freelance,Manokwari,8165160.428,1,0,54.13242959,161.5314314,Pantone,0,SMA,1,0.192309083
36,Perempuan,Pegawai swasta,Kendari,8737561.712,1,0,52.13492049,143.6088028,Deadbuoy,0,S3,1,0.160309649
33,Laki-laki,Pegawai swasta,Surabaya,7165564.924,1,0,86.26889667,186.5652408,Pantone,1,S2,1,0.450012719
28,Perempuan,Pengangguran,Serang,5825933.946,1,0,59.13669612,167.2604669,Deadbuoy,1,S1,8,0.750987582
20,Perempuan,PNS,Serang,14304895.21,1,0,57.45821744,177.5392146,Merpati,1,S1,10,0.561855078
47,Laki-laki,PNS,Tanjung Pinang,3885305.339,1,1,55.96824207,147.3436891,Shoulder & Head,1,S1,3,0.841152489
28,Laki-laki,Pegawai swasta,Semarang,13910002.82,1,1,94.42048474,165.9970525,Merpati,1,S1,2,0.584737188
38,Perempuan,PNS,Bengkulu,8369202.408,1,0,46.74351679,145.3125699,Pantone,0,SMP,1,0.382503475
38,Perempuan,PNS,Tanjungselor,11610407.4,1,0,73.76866957,176.2449227,Shoulder & Head,0,S1,10,0.510512359
37,Laki-laki,Pegawai swasta,Pangkalpinang,5258900.392,1,0,44.84396435,160.7218577,Deadbuoy,1,S1,8,0.528598185
23,Laki-laki,Pegawai swasta,Surabaya,7532487.361,1,1,60.94182009,176.1284346,Merpati,0,SMA,3,0.610337261
51,Laki-laki,Pegawai swasta,Banda Lampung,3991382.294,1,1,53.57606025,163.5168443,Moonsilk,1,S1,2,0.754055787
43,Perempuan,Pegawai swasta,Mamuju,9343636.664,1,,55.60723127,163.0774283,Pantone,1,S1,3,0.47083469
27,Perempuan,PNS,Tanjung Pinang,16429825.48,1,0,44.90721947,140.5527134,Deadbuoy,0,SMA,7,0.436992847
46,Laki-laki,Pegawai swasta,Banda Lampung,10269523.69,1,0,54.19455013,171.1594962,Moonsilk,1,SMP,4,0.62512962
26,Laki-laki,PNS,Makassar,4734200.894,1,0,43.30522635,158.5913258,Shoulder & Head,0,S1,6,0.515080026
41,Laki-laki,PNS,Jambi,5859882.607,1,1,50.85358531,176.4369489,Moonsilk,0,S1,7,0.869835575
45,Laki-laki,Freelance,Makassar,6361991.62,1,0,48.23733751,150.8731098,Moonsilk,1,S1,3,0.504107922
43,Laki-laki,Pegawai swasta,Samarinda,2846362.616,1,0,65.69755248,180.6881854,Deadbuoy,1,S1,8,0.701502152
27,Perempuan,PNS,Surabaya,8269256.68,1,0,53.90443716,169.0651131,Deadbuoy,1,S1,10,0.645296938
33,Perempuan,PNS,Pontianak,7602428.076,1,0,45.18447895,164.8096241,Merpati,0,SMP,2,0.265060875
54,Perempuan,Pegawai swasta,Palembang,9602250.366,1,1,51.09919652,185.6462178,Merpati,1,S1,3,0.833918217
33,Laki-laki,Pegawai swasta,Pekanbaru,4265473.613,1,0,52.16208765,173.2470139,Shoulder & Head,1,S1,1,0.437558295
34,Laki-laki,Pegawai swasta,Palangkaraya,15044031.6,1,0,51.14398486,162.7835617,Moonsilk,1,SMA,5,0.467915704
49,Laki-laki,Pegawai swasta,Makassar,4952136.376,1,0,54.54222252,162.5839886,Moonsilk,0,S1,1,0.349916986
52,Laki-laki,Freelance,Surabaya,6000168.129,1,1,62.82419206,176.0724393,Pantone,0,S1,7,0.796150807
43,Laki-laki,PNS,Padang,8031992.677,1,0,,152.2255774,Deadbuoy,0,S1,3,0.509547921
48,Laki-laki,Pegawai swasta,Palu,13271103.48,1,0,58.73213219,173.6340905,Deadbuoy,1,S1,5,0.593989685
48,Laki-laki,Freelance,Samarinda,14896889.15,1,0,60.80933594,158.0013268,Shoulder & Head,1,S1,2,0.42591297
44,Laki-laki,Pegawai swasta,Samarinda,6631982.357,1,0,45.23841437,163.768656,Shoulder & Head,1,S3,5,0.600569703
61,Laki-laki,Pegawai swasta,Palembang,7213806.647,1,0,52.9265432,168.1723137,Shoulder & Head,0,S2,9,0.774145027
28,Laki-laki,Pegawai swasta,Semarang,10293701.57,1,0,69.15882479,166.2653262,,0,S1,2,0.44872519
36,Laki-laki,Pegawai swasta,Jambi,3364131.993,1,0,44.27396752,167.3472356,Pantone,0,SMA,8,0.427774645
39,Laki-laki,Pegawai swasta,Jakarta,8287597.222,1,0,53.51367307,177.2209454,Pantone,1,S1,3,0.598848503
41,Laki-laki,PNS,Bandung,6510657.137,1,0,46.18304471,150.6648976,Merpati,0,S1,8,0.690513028
25,Laki-laki,Freelance,Kupang,9140839.327,1,1,54.84930541,169.340519,Pantone,0,SMA,4,0.500758544
28,Laki-laki,PNS,Denpasar,8004823.145,1,1,87.3269556,188.9705761,Pantone,1,SMA,4,0.783484802
21,Perempuan,Pegawai swasta,Jambi,6054536.732,1,0,55.12766358,165.4557851,Deadbuoy,1,S1,5,0.386706139
32,Perempuan,Freelance,Palembang,6664040.165,1,0,52.5558735,163.6611082,Pantone,1,S1,3,0.320216595
40,Perempuan,Pegawai swasta,Manado,12925070.81,1,1,75.36730708,163.4505742,Moonsilk,1,S1,4,0.503712242
17,Perempuan,Pengangguran,Kendari,13466979.69,0,0,72.26042492,175.5687539,Merpati,0,SMA,7,0.690513008
45,Laki-laki,Pegawai swasta,Sofifi,7810464.333,1,1,72.34334669,175.1590143,Deadbuoy,0,S2,3,0.697795556
32,Perempuan,Freelance,Kupang,4155433.497,1,0,54.53576886,160.0041489,Deadbuoy,1,SMA,10,0.318135778
45,Laki-laki,PNS,Serang,6720857.674,1,0,49.93528794,153.225988,Deadbuoy,0,S1,4,0.62449577
24,Laki-laki,Pegawai swasta,Denpasar,9968214.323,1,0,57.6276212,152.5848769,Deadbuoy,1,S2,3,0.488757302
43,Laki-laki,Pegawai swasta,,9381167.299,1,0,45.24017123,155.544144,Moonsilk,1,S1,8,0.71863604
29,Laki-laki,Pegawai swasta,Ambon,8955903.304,1,0,54.74937153,134.4115606,Pantone,1,SMA,7,0.467269388
44,Laki-laki,Pegawai swasta,Gorontalo,4426847.581,1,0,46.62611967,171.3076123,Merpati,1,SMP,7,0.689009479
42,Perempuan,PNS,Manado,8953322.437,1,0,48.62696522,176.0468473,Deadbuoy,1,SD,3,0.597305679
27,Laki-laki,PNS,Palembang,9567253.529,1,0,48.17219911,172.7850165,Pantone,0,SMA,1,0.458612108
33,Laki-laki,Pegawai swasta,Palangkaraya,5494546.711,1,0,60.79210462,175.6414817,Merpati,1,S2,3,0.549162236
36,Laki-laki,Pegawai swasta,Banda Lampung,3902465.517,1,1,62.73881608,178.9871714,Pantone,0,S2,9,0.746796642
43,Laki-laki,Pegawai swasta,Makassar,10606098.39,1,0,43.49213254,179.617864,Deadbuoy,1,SMA,3,0.565385852
32,Laki-laki,Pegawai swasta,Jakarta,3686905.936,1,0,58.649231,153.1163526,Merpati,1,S1,4,0.538363123
44,Laki-laki,Pegawai swasta,Mamuju,2661899.126,1,0,58.06284202,181.9195821,Merpati,0,S1,6,0.523863832
36,Laki-laki,PNS,Kupang,10668408.89,1,0,53.93028748,168.6648526,Moonsilk,0,SMA,10,0.546115332
47,Laki-laki,Freelance,Gorontalo,22103801.11,1,0,47.70069618,168.9715238,Shoulder & Head,1,S1,9,0.713445454
,Perempuan,Pegawai swasta,Tanjungselor,6254878.793,1,0,46.10602749,160.2521526,Pantone,0,S1,2,0.212997637
41,Laki-laki,PNS,Bandung,6371478.118,1,0,51.68110626,170.0888884,Shoulder & Head,0,S1,2,0.636160521
31,Laki-laki,Pegawai swasta,Medan,10669392.03,1,1,43.3219358,156.2854807,Moonsilk,1,S1,10,0.749875773
35,Laki-laki,PNS,Pekanbaru,5727974.844,1,1,77.39857941,189.2145647,Merpati,1,S1,7,0.801920148
39,Laki-laki,PNS,Palangkaraya,9183432.579,1,1,57.15022025,155.4562287,Deadbuoy,0,SMA,,0.890345097
37,Laki-laki,Pegawai swasta,Banda Lampung,7664930.832,1,0,71.10891505,168.7919965,Moonsilk,0,S1,3,0.357229884
39,Laki-laki,Pegawai swasta,Manokwari,5322935.225,1,0,60.23739153,144.8627071,Merpati,0,SMA,9,0.470830718
55,Laki-laki,Pegawai swasta,Tanjung Pinang,4115916.391,1,0,59.31907587,170.9626165,Deadbuoy,0,SD,9,0.60049701
31,Perempuan,PNS,Bengkulu,19338704.1,1,0,63.12936921,171.7991279,Pantone,1,S1,7,0.569674417
53,Laki-laki,Pegawai swasta,Pangkalpinang,8009492.364,1,1,47.78436918,165.3068823,Moonsilk,1,SMA,7,0.883712061
36,Laki-laki,Pengangguran,Mataram,5412328.597,1,0,54.92851704,164.3619424,Pantone,1,S3,2,0.862852114
53,Laki-laki,PNS,Serang,2457600.482,1,0,56.81728406,165.3925621,Merpati,0,S1,8,0.857674299
46,Laki-laki,Pegawai swasta,Jayapura,19471177.61,1,0,64.10714454,177.2293539,Moonsilk,1,S1,5,0.613506411
32,Laki-laki,Freelance,Serang,4765889.229,1,0,58.1821195,172.0993389,Deadbuoy,0,SMA,8,
17,Laki-laki,Pegawai swasta,Tanjung Pinang,12319287.84,0,0,49.63913119,174.0025929,Merpati,1,S1,7,0.550646127
38,Laki-laki,PNS,Medan,10230321.66,1,1,72.295395,185.7839167,Shoulder & Head,1,S1,8,0.87386709
57,Laki-laki,PNS,Pontianak,3210577.002,1,0,56.98120054,144.9417778,Moonsilk,0,SMA,9,0.846597258
49,Laki-laki,Freelance,Palembang,11968910.04,1,1,48.96080026,166.7068018,Moonsilk,0,S1,2,0.553747365
54,Laki-laki,PNS,Jambi,8053060.938,1,0,49.97145956,168.5246768,Merpati,0,S1,6,0.772156471
56,Laki-laki,Pegawai swasta,Mataram,9671002.071,1,0,50.7785936,158.5252145,Merpati,0,S1,8,0.636388439
44,Laki-laki,Freelance,,5120733.886,1,0,57.55459858,171.8824196,Moonsilk,0,SMA,8,0.449602748
33,Laki-laki,Freelance,Banjarmasin,4855398.728,1,1,43.77549084,185.0084892,Shoulder & Head,0,SMP,6,0.538200955
28,Perempuan,Pegawai swasta,Bandung,9400393.834,1,1,53.43365781,169.5413415,Shoulder & Head,1,SMA,9,0.607186158
44,Laki-laki,Pegawai swasta,Denpasar,5398612.68,1,1,45.63665183,154.2062929,Merpati,1,SMA,4,0.720523137
37,Laki-laki,Pegawai swasta,Denpasar,11313894.8,1,1,51.66407393,163.0724061,Merpati,0,S2,9,0.721934699
60,Perempuan,Pegawai swasta,Kendari,9675289.097,1,0,46.83438684,158.5986677,Moonsilk,1,SMA,10,0.733890426
34,Laki-laki,Pegawai swasta,Pekanbaru,6175659.797,1,1,55.84916945,174.1890808,Pantone,0,S1,2,0.588438053
38,Laki-laki,Pegawai swasta,Gorontalo,9649450.369,1,1,52.26496456,167.6724541,Merpati,0,SMA,1,0.531383364
47,Perempuan,PNS,Banjarmasin,4853154.371,1,0,43.88661196,142.5011618,Deadbuoy,1,SMA,10,0.702583695
20,Laki-laki,Pegawai swasta,Bengkulu,4562463.15,1,0,62.82898273,157.5231999,Merpati,1,S1,5,0.443722538
54,Perempuan,Pegawai swasta,Semarang,4848968.676,1,0,51.68663853,159.6210223,Merpati,1,S1,9,0.683025201
11,Laki-laki,Pegawai swasta,Jayapura,19044041.03,0,0,56.64599414,174.6293055,Pantone,0,SMA,10,0.397731657
32,Perempuan,Pegawai swasta,Banjarmasin,8036519.823,1,1,52.36433953,175.8577139,Pantone,0,S1,7,0.520584212
,Perempuan,Freelance,Manado,3249248.843,1,0,60.01777286,176.9204228,Shoulder & Head,0,S1,4,0.46739969
41,Laki-laki,Pegawai swasta,Mamuju,4580668.826,1,1,51.71656133,172.3722757,Shoulder & Head,0,SMA,2,0.664424324
16,Laki-laki,Freelance,Palembang,16568664.17,0,0,63.66757413,175.9561001,Deadbuoy,1,S1,9,0.356558401
54,Laki-laki,PNS,Palangkaraya,7363190.709,1,0,54.79407848,146.8861309,Pantone,0,S2,7,0.712808382
47,Laki-laki,Pegawai swasta,Samarinda,9020700.729,1,0,51.40401466,166.0208048,Moonsilk,1,SMA,2,0.517662127
41,Perempuan,PNS,Banda Lampung,6062502.353,1,0,44.55403121,172.4471715,Deadbuoy,0,S1,7,0.524072202
35,Laki-laki,PNS,Tanjung Pinang,10226306.72,1,0,59.60051585,151.1707202,Shoulder & Head,0,S1,4,0.491992977
20,Laki-laki,Pegawai swasta,Yogyakarta,6720268.527,1,0,46.55493186,142.0876087,Pantone,0,SMA,9,0.460982778
50,Laki-laki,Freelance,Manokwari,11789913.14,1,0,48.02258729,182.297308,Pantone,0,S1,6,0.409800327
43,Laki-laki,Pegawai swasta,Banda Lampung,4452052.326,1,0,43.97562829,161.7266749,Deadbuoy,1,S1,5,0.629204014
32,Perempuan,Pegawai swasta,Kupang,4616250.049,1,0,48.48509418,153.0866855,Deadbuoy,0,SMA,10,0.421112448
47,Perempuan,PNS,Tanjung Pinang,8594905.042,1,1,61.28852819,178.8472851,Merpati,1,SMP,4,0.804381304
40,Laki-laki,Pengangguran,,8875214.702,1,0,49.84686839,177.0704299,Shoulder & Head,0,S1,8,0.893465277
40,Laki-laki,Pengangguran,Palu,3815729.918,1,0,58.40664064,164.6178453,Merpati,0,S1,9,0.767163705
51,Laki-laki,Pegawai swasta,Tanjung Pinang,11205651.69,1,0,52.59134564,170.2532375,Pantone,1,SMA,8,0.751142521
47,Laki-laki,PNS,Manado,12601758.23,1,1,54.18032307,163.2330025,Merpati,1,S1,3,0.841499107
35,Laki-laki,Freelance,Manado,16032288.24,1,1,50.09972754,,Merpati,0,SMA,6,0.492704561
15,Perempuan,PNS,Surabaya,5045001.177,0,1,55.4441462,155.3687393,Moonsilk,0,SMA,9,0.576059746
26,Laki-laki,PNS,Banda Aceh,5941259.627,1,0,47.43553928,149.9176389,Deadbuoy,1,S1,6,0.540678187
44,Laki-laki,PNS,Makassar,9937440.956,1,0,54.96785201,175.3532905,Pantone,1,SD,7,0.702652514
38,Perempuan,PNS,Palembang,6317582.195,1,0,53.40659922,152.7939928,Deadbuoy,1,SMA,8,0.521106272
38,Laki-laki,Pegawai swasta,Mamuju,7237731.449,1,0,48.94232389,166.4677249,Deadbuoy,1,S1,8,0.558739116
25,Perempuan,Freelance,Samarinda,3702575.587,1,0,49.05465007,175.4790837,Merpati,1,S1,5,0.312975464
26,Laki-laki,PNS,Gorontalo,5878856.095,1,0,66.82742329,159.9988194,Deadbuoy,1,S1,3,0.514314169
44,Laki-laki,Pegawai swasta,Surabaya,8910441.324,1,0,53.09913231,152.9892928,Deadbuoy,0,S1,1,0.434585073
30,Laki-laki,PNS,Padang,12783584.55,1,0,57.60740149,162.6062487,Merpati,1,SMP,4,0.4761478
34,Perempuan,Freelance,Palangkaraya,6483101.994,1,1,54.25623432,165.0923737,Moonsilk,0,S1,7,0.476523014
48,Perempuan,Pengangguran,Denpasar,6934387.097,1,0,45.20371739,157.74781,Moonsilk,1,SMP,8,0.88134091
47,Perempuan,PNS,Tanjung Pinang,6099428.895,1,0,60.43343534,160.13814,Pantone,1,SMA,4,0.503951959
27,Perempuan,PNS,Palangkaraya,4320773.935,1,1,57.54310118,171.5761651,Merpati,0,S1,9,0.617591899
,Laki-laki,Pegawai swasta,Jakarta,9616485.252,1,0,70.54794852,172.3269541,Deadbuoy,1,SMA,1,0.452192126
47,Laki-laki,Freelance,Palembang,9925284.351,1,1,45.38645257,170.7383386,Merpati,1,SMA,1,0.683792488
37,Laki-laki,Pegawai swasta,Tanjungselor,7840263.516,1,0,57.87725635,171.4158005,Moonsilk,0,SMA,9,0.571391594
39,Laki-laki,Pegawai swasta,Semarang,11426554.05,1,0,52.44563662,174.085528,Merpati,0,SMA,3,0.293082715
32,Perempuan,Pegawai swasta,Palangkaraya,17418819.48,1,0,54.70387337,152.6635671,Deadbuoy,0,S1,8,0.378524967
38,Laki-laki,PNS,Banda Lampung,8354263.616,1,0,55.51650298,156.8165709,Merpati,1,S1,6,0.595882973
40,Perempuan,Freelance,Banjarmasin,15499996.55,1,0,55.16447142,154.8782342,Deadbuoy,0,S1,9,0.321501151
37,Perempuan,PNS,Manokwari,7219706.355,1,0,51.1275184,166.0218447,Shoulder & Head,1,S1,2,0.503205477
44,Perempuan,PNS,Medan,4987071.204,1,0,64.1871297,161.4067535,Moonsilk,1,SMA,5,0.59480108
24,Perempuan,Pengangguran,Manado,5114298.563,1,0,47.54303109,175.3918754,Pantone,,S1,8,0.711105951
37,Perempuan,Pegawai swasta,Padang,6802522.854,1,0,50.8997978,159.744434,Merpati,1,S2,10,0.490622634
31,Perempuan,PNS,Tanjungselor,6865150.24,1,1,58.64912854,177.756086,Merpati,1,S1,5,0.733011206
46,Perempuan,PNS,Sofifi,4086676.644,1,0,56.74314844,174.0586192,Moonsilk,1,SMA,6,0.607839751
30,Perempuan,Pegawai swasta,Makassar,4853796.345,1,0,61.31757316,160.9408341,Moonsilk,0,S1,4,0.333755162
33,Perempuan,PNS,Medan,13076859.65,1,0,44.53297425,172.2930055,Moonsilk,0,S1,3,0.43455187
44,Laki-laki,Freelance,Denpasar,20396501.61,1,0,58.73175286,174.4858814,Moonsilk,0,SMA,2,0.306033019
30,Perempuan,PNS,Surabaya,5056602.594,1,0,55.35302259,152.277809,Merpati,0,SMA,9,0.389721737
50,Perempuan,PNS,Banda Aceh,4778398.235,1,0,54.19804671,167.4445912,Merpati,0,S2,4,0.556705176
37,Laki-laki,Pegawai swasta,Banjarmasin,10332701.72,1,0,51.48679247,169.8217418,Deadbuoy,1,S1,8,0.601896367
50,Laki-laki,Freelance,Jayapura,10545342.98,1,1,78.7347471,194.165776,Shoulder & Head,0,S1,8,0.666131735
29,Laki-laki,Pegawai swasta,Manokwari,4287351.617,1,1,48.16401781,162.0924804,Moonsilk,1,S1,3,0.741256715
41,Perempuan,PNS,Denpasar,4968831.63,1,0,47.05156372,152.1711153,Pantone,1,SMA,2,0.581398336
49,Laki-laki,PNS,Makassar,5407317.103,1,0,54.67136987,191.4283679,Pantone,0,S1,9,0.647926058
50,Laki-laki,PNS,Palembang,8163196.446,1,1,50.96291392,173.1258695,Moonsilk,1,S1,6,0.99282809
31,Perempuan,Freelance,Jayapura,14266176.07,1,0,68.46790836,167.7028757,Deadbuoy,0,SMA,5,0.194843312
44,Perempuan,Pegawai swasta,Tanjung Pinang,10440442.92,1,0,65.67162171,156.5770983,Moonsilk,1,,9,0.531717929
29,Perempuan,PNS,Samarinda,11907092.22,1,0,48.82779997,170.643077,Moonsilk,1,SMA,1,0.399472329
25,Perempuan,Freelance,Kendari,5229284.17,1,0,66.15180553,192.6497301,Shoulder & Head,0,SMA,5,0.12264998
29,Laki-laki,Pegawai swasta,Manokwari,7204705.276,1,0,45.37500105,160.4941668,Deadbuoy,1,S1,10,0.640273151
35,Laki-laki,PNS,Medan,7231022.653,1,0,60.09647973,149.6098214,Deadbuoy,1,SMA,4,0.640237686
31,Perempuan,Pegawai swasta,Pangkalpinang,5827701.28,1,1,58.65977322,171.9407652,Merpati,1,S1,1,0.556889385
35,Perempuan,Pegawai swasta,Manokwari,8139045.991,1,0,42.95492023,151.2754881,Deadbuoy,0,SD,8,0.370640333
46,Laki-laki,PNS,Pekanbaru,5983444.252,1,0,54.04531792,173.2960352,Pantone,0,SMA,9,0.636413581
32,Laki-laki,Pegawai swasta,Palu,6843225.626,1,0,52.88775493,158.7888046,Deadbuoy,0,SMA,2,0.429917475
